Source,Target,Type,Id,Label,timeset,Weight
138,137,Directed,1748,,,1
473,46,Directed,1749,,,1
2130,2538,Directed,1750,,,1
2315,2117,Directed,1751,,,1
1813,2362,Directed,1752,,,1
615,2059,Directed,1753,,,1
2015,1488,Directed,1754,,,1
1547,1549,Directed,1755,,,1
582,78,Directed,1756,,,1
199,194,Directed,1757,,,1
22,597,Directed,1758,,,1
490,1718,Directed,1759,,,1
576,153,Directed,1760,,,1
940,2401,Directed,1761,,,1
414,307,Directed,1762,,,1
2068,2053,Directed,1763,,,1
1033,1924,Directed,1764,,,1
1536,137,Directed,1765,,,1
1870,2043,Directed,1766,,,1
2069,566,Directed,1767,,,1
385,1061,Directed,1768,,,1
1072,1500,Directed,1769,,,1
2512,2526,Directed,1770,,,1
2422,2213,Directed,1771,,,1
1422,2211,Directed,1772,,,1
915,888,Directed,1773,,,1
2406,272,Directed,1774,,,1
1992,2309,Directed,1775,,,1
1170,1784,Directed,1776,,,1
1652,468,Directed,1777,,,1
583,1359,Directed,1778,,,1
2063,190,Directed,1779,,,1
1219,502,Directed,1780,,,1
2505,1623,Directed,1781,,,1
2330,1462,Directed,1782,,,1
722,2073,Directed,1783,,,1
7,224,Directed,1784,,,1
1829,2216,Directed,1785,,,1
723,560,Directed,1786,,,1
1854,483,Directed,1787,,,1
1044,1093,Directed,1788,,,1
2511,2337,Directed,1789,,,1
713,705,Directed,1790,,,1
683,158,Directed,1791,,,1
2201,931,Directed,1792,,,1
1212,1361,Directed,1793,,,1
877,2129,Directed,1794,,,1
1733,411,Directed,1795,,,1
2072,2179,Directed,1796,,,1
2036,1711,Directed,1797,,,1
2188,757,Directed,1798,,,1
1200,1823,Directed,1799,,,1
411,2419,Directed,1800,,,1
1836,292,Directed,1801,,,1
1666,682,Directed,1802,,,1
82,587,Directed,1803,,,1
2431,233,Directed,1804,,,1
2114,2487,Directed,1805,,,1
1604,1569,Directed,1806,,,1
795,656,Directed,1807,,,1
1899,1993,Directed,1808,,,1
2436,1516,Directed,1809,,,1
432,1007,Directed,1810,,,1
1535,1897,Directed,1811,,,1
1745,1930,Directed,1812,,,1
33,2039,Directed,1813,,,1
1800,790,Directed,1814,,,1
545,1045,Directed,1815,,,1
1351,377,Directed,1816,,,1
2474,1308,Directed,1817,,,1
1142,491,Directed,1818,,,1
2459,756,Directed,1819,,,1
102,1719,Directed,1820,,,1
508,430,Directed,1821,,,1
267,2112,Directed,1822,,,1
1722,1737,Directed,1823,,,1
46,458,Directed,1824,,,1
864,1517,Directed,1825,,,1
1741,2341,Directed,1826,,,1
1640,1170,Directed,1827,,,1
2309,1818,Directed,1828,,,1
1261,2175,Directed,1829,,,1
1427,1201,Directed,1830,,,1
635,2265,Directed,1831,,,1
2522,1220,Directed,1832,,,1
2471,2268,Directed,1833,,,1
1634,459,Directed,1834,,,1
1472,1405,Directed,1835,,,1
668,206,Directed,1836,,,1
2262,216,Directed,1837,,,1
630,1346,Directed,1838,,,1
479,429,Directed,1839,,,1
102,660,Directed,1840,,,1
983,2150,Directed,1841,,,1
85,2354,Directed,1842,,,1
1500,2534,Directed,1843,,,1
969,656,Directed,1844,,,1
2455,57,Directed,1845,,,1
281,449,Directed,1846,,,1
1474,39,Directed,1847,,,1
1412,70,Directed,1848,,,1
343,2029,Directed,1849,,,1
929,525,Directed,1850,,,1
544,1992,Directed,1851,,,1
2137,1201,Directed,1852,,,1
1254,291,Directed,1853,,,1
1409,179,Directed,1854,,,1
86,703,Directed,1855,,,1
1601,1811,Directed,1856,,,1
1686,378,Directed,1857,,,1
1596,74,Directed,1858,,,1
1301,601,Directed,1859,,,1
1295,145,Directed,1860,,,1
399,2093,Directed,1861,,,1
879,756,Directed,1862,,,1
387,2000,Directed,1863,,,1
353,1139,Directed,1864,,,1
1673,1320,Directed,1865,,,1
701,259,Directed,1866,,,1
1275,1924,Directed,1867,,,1
2031,1449,Directed,1868,,,1
1322,1246,Directed,1869,,,1
194,989,Directed,1870,,,1
1344,970,Directed,1871,,,1
1137,1877,Directed,1872,,,1
669,884,Directed,1873,,,1
1833,140,Directed,1874,,,1
697,60,Directed,1875,,,1
1248,1811,Directed,1876,,,1
1214,2439,Directed,1877,,,1
2480,1345,Directed,1878,,,1
783,773,Directed,1879,,,1
1649,1821,Directed,1880,,,1
1522,1293,Directed,1881,,,1
390,2278,Directed,1882,,,1
19,1678,Directed,1883,,,1
2179,283,Directed,1884,,,1
1508,1897,Directed,1885,,,1
2338,2512,Directed,1886,,,1
2268,1474,Directed,1887,,,1
869,609,Directed,1888,,,1
218,1929,Directed,1889,,,1
1696,341,Directed,1890,,,1
401,778,Directed,1891,,,1
2388,735,Directed,1892,,,1
1448,2032,Directed,1893,,,1
745,1335,Directed,1894,,,1
1857,181,Directed,1895,,,1
1057,1197,Directed,1896,,,1
1157,1151,Directed,1897,,,1
1682,116,Directed,1898,,,1
1015,899,Directed,1899,,,1
328,586,Directed,1900,,,1
1466,373,Directed,1901,,,1
2154,356,Directed,1902,,,1
676,892,Directed,1903,,,1
1752,1951,Directed,1904,,,1
1538,85,Directed,1905,,,1
1009,1036,Directed,1906,,,1
208,1516,Directed,1907,,,1
2424,1720,Directed,1908,,,1
2219,2363,Directed,1909,,,1
647,2057,Directed,1910,,,1
1353,1283,Directed,1911,,,1
2004,1748,Directed,1912,,,1
1956,149,Directed,1913,,,1
2277,2084,Directed,1914,,,1
2008,79,Directed,1915,,,1
1916,689,Directed,1916,,,1
2057,1749,Directed,1917,,,1
169,963,Directed,1918,,,1
1894,134,Directed,1919,,,1
775,1344,Directed,1920,,,1
322,2364,Directed,1921,,,1
1087,2365,Directed,1922,,,1
2384,325,Directed,1923,,,1
1889,1631,Directed,1924,,,1
1566,644,Directed,1925,,,1
333,423,Directed,1926,,,1
1221,1667,Directed,1927,,,1
626,737,Directed,1928,,,1
2157,1819,Directed,1929,,,1
2528,1725,Directed,1930,,,1
2269,888,Directed,1931,,,1
1589,2371,Directed,1932,,,1
2468,555,Directed,1933,,,1
920,2359,Directed,1934,,,1
1043,319,Directed,1935,,,1
256,291,Directed,1936,,,1
1755,2543,Directed,1937,,,1
1840,1536,Directed,1938,,,1
994,2484,Directed,1939,,,1
677,2020,Directed,1940,,,1
1133,735,Directed,1941,,,1
694,252,Directed,1942,,,1
2524,1381,Directed,1943,,,1
425,1690,Directed,1944,,,1
1484,1000,Directed,1945,,,1
269,1056,Directed,1946,,,1
1901,1607,Directed,1947,,,1
2005,658,Directed,1948,,,1
198,1463,Directed,1949,,,1
1019,1940,Directed,1950,,,1
620,139,Directed,1951,,,1
85,2006,Directed,1952,,,1
1147,1829,Directed,1953,,,1
2337,1762,Directed,1954,,,1
2193,109,Directed,1955,,,1
190,1987,Directed,1956,,,1
2333,1323,Directed,1957,,,1
2328,2196,Directed,1958,,,1
1977,2072,Directed,1959,,,1
472,1897,Directed,1960,,,1
897,1259,Directed,1961,,,1
1383,1525,Directed,1962,,,1
87,525,Directed,1963,,,1
2069,354,Directed,1964,,,1
1999,2045,Directed,1965,,,1
804,1244,Directed,1966,,,1
1331,331,Directed,1967,,,1
566,1845,Directed,1968,,,1
594,676,Directed,1969,,,1
2035,2477,Directed,1970,,,1
2422,1098,Directed,1971,,,1
2013,2261,Directed,1972,,,1
2163,2316,Directed,1973,,,1
2044,993,Directed,1974,,,1
649,1818,Directed,1975,,,1
1171,623,Directed,1976,,,1
1720,2424,Directed,1977,,,1
746,1377,Directed,1978,,,1
661,1907,Directed,1979,,,1
1004,682,Directed,1980,,,1
1881,225,Directed,1981,,,1
1988,1486,Directed,1982,,,1
1610,585,Directed,1983,,,1
1901,461,Directed,1984,,,1
1956,1375,Directed,1985,,,1
825,717,Directed,1986,,,1
258,658,Directed,1987,,,1
1259,897,Directed,1988,,,1
2225,1338,Directed,1989,,,1
463,2470,Directed,1990,,,1
4,2199,Directed,1991,,,1
1909,2315,Directed,1992,,,1
216,1489,Directed,1993,,,1
2142,1382,Directed,1994,,,1
603,1432,Directed,1995,,,1
942,1369,Directed,1996,,,1
2058,2376,Directed,1997,,,1
152,2380,Directed,1998,,,1
415,2265,Directed,1999,,,1
579,41,Directed,2000,,,1
2350,1345,Directed,2001,,,1
1555,289,Directed,2002,,,1
1434,2193,Directed,2003,,,1
697,761,Directed,2004,,,1
1194,1723,Directed,2005,,,1
2402,526,Directed,2006,,,1
1008,1122,Directed,2007,,,1
1730,1603,Directed,2008,,,1
1464,1030,Directed,2009,,,1
605,58,Directed,2010,,,1
503,1541,Directed,2011,,,1
694,1315,Directed,2012,,,1
801,778,Directed,2013,,,1
552,1834,Directed,2014,,,1
1635,1750,Directed,2015,,,1
427,926,Directed,2016,,,1
282,2396,Directed,2017,,,1
1243,142,Directed,2018,,,1
728,2099,Directed,2019,,,1
992,502,Directed,2020,,,1
40,2470,Directed,2021,,,1
2134,455,Directed,2022,,,1
2423,2415,Directed,2023,,,1
467,1257,Directed,2024,,,1
1334,656,Directed,2025,,,1
2545,2335,Directed,2026,,,1
667,486,Directed,2027,,,1
441,1560,Directed,2028,,,1
2452,1004,Directed,2029,,,1
2536,700,Directed,2030,,,1
1956,1933,Directed,2031,,,1
1426,1498,Directed,2032,,,1
2450,1986,Directed,2033,,,1
429,256,Directed,2034,,,1
1679,1328,Directed,2035,,,1
1958,1384,Directed,2036,,,1
578,2160,Directed,2037,,,1
935,1377,Directed,2038,,,1
585,2502,Directed,2039,,,1
249,2129,Directed,2040,,,1
887,1850,Directed,2041,,,1
1567,1084,Directed,2042,,,1
2358,334,Directed,2043,,,1
686,2281,Directed,2044,,,1
68,2480,Directed,2045,,,1
2416,274,Directed,2046,,,1
1966,2306,Directed,2047,,,1
2046,2472,Directed,2048,,,1
1946,2260,Directed,2049,,,1
662,1366,Directed,2050,,,1
92,1759,Directed,2051,,,1
746,1255,Directed,2052,,,1
1442,369,Directed,2053,,,1
479,1897,Directed,2054,,,1
1671,1130,Directed,2055,,,1
890,621,Directed,2056,,,1
2,1081,Directed,2057,,,1
261,2185,Directed,2058,,,1
2366,1087,Directed,2059,,,1
2020,1897,Directed,2060,,,1
961,2114,Directed,2061,,,1
1406,73,Directed,2062,,,1
36,2036,Directed,2063,,,1
581,1054,Directed,2064,,,1
296,1907,Directed,2065,,,1
966,908,Directed,2066,,,1
1278,70,Directed,2067,,,1
1789,1203,Directed,2068,,,1
766,728,Directed,2069,,,1
1730,1528,Directed,2070,,,1
970,1622,Directed,2071,,,1
2104,1108,Directed,2072,,,1
1258,2381,Directed,2073,,,1
1443,954,Directed,2074,,,1
121,2112,Directed,2075,,,1
1181,1122,Directed,2076,,,1
711,1651,Directed,2077,,,1
110,587,Directed,2078,,,1
471,2458,Directed,2079,,,1
1683,850,Directed,2080,,,1
2202,142,Directed,2081,,,1
1146,1256,Directed,2082,,,1
2231,2374,Directed,2083,,,1
2055,736,Directed,2084,,,1
924,1582,Directed,2085,,,1
2398,1340,Directed,2086,,,1
719,520,Directed,2087,,,1
1973,2520,Directed,2088,,,1
2507,1396,Directed,2089,,,1
2025,2398,Directed,2090,,,1
2469,1913,Directed,2091,,,1
2152,577,Directed,2092,,,1
1066,2159,Directed,2093,,,1
1949,730,Directed,2094,,,1
1230,213,Directed,2095,,,1
2384,2380,Directed,2096,,,1
666,1746,Directed,2097,,,1
1955,1234,Directed,2098,,,1
672,2449,Directed,2099,,,1
1766,2321,Directed,2100,,,1
221,1401,Directed,2101,,,1
1120,1099,Directed,2102,,,1
1611,1477,Directed,2103,,,1
1790,1357,Directed,2104,,,1
2173,1364,Directed,2105,,,1
1271,1607,Directed,2106,,,1
2182,1560,Directed,2107,,,1
123,48,Directed,2108,,,1
458,1273,Directed,2109,,,1
150,372,Directed,2110,,,1
2435,2289,Directed,2111,,,1
726,1104,Directed,2112,,,1
2515,1847,Directed,2113,,,1
623,1110,Directed,2114,,,1
1749,130,Directed,2115,,,1
1523,1273,Directed,2116,,,1
1787,1240,Directed,2117,,,1
935,1255,Directed,2118,,,1
1969,999,Directed,2119,,,1
481,1741,Directed,2120,,,1
978,525,Directed,2121,,,1
2382,981,Directed,2122,,,1
733,2158,Directed,2123,,,1
1743,2254,Directed,2124,,,1
602,1245,Directed,2125,,,1
34,542,Directed,2126,,,1
2536,384,Directed,2127,,,1
2352,922,Directed,2128,,,1
1250,1359,Directed,2129,,,1
771,483,Directed,2130,,,1
1288,934,Directed,2131,,,1
2440,1409,Directed,2132,,,1
811,1248,Directed,2133,,,1
212,441,Directed,2134,,,1
1205,577,Directed,2135,,,1
1284,1318,Directed,2136,,,1
2127,1381,Directed,2137,,,1
473,861,Directed,2138,,,1
2457,2495,Directed,2139,,,1
436,1143,Directed,2140,,,1
1749,339,Directed,2141,,,1
1857,613,Directed,2142,,,1
1215,1163,Directed,2143,,,1
962,1313,Directed,2144,,,1
1227,164,Directed,2145,,,1
883,2478,Directed,2146,,,1
1571,1986,Directed,2147,,,1
2034,1897,Directed,2148,,,1
696,1067,Directed,2149,,,1
854,252,Directed,2150,,,1
2456,748,Directed,2151,,,1
2286,620,Directed,2152,,,1
1684,81,Directed,2153,,,1
845,1071,Directed,2154,,,1
752,503,Directed,2155,,,1
2439,2391,Directed,2156,,,1
940,2474,Directed,2157,,,1
2378,1841,Directed,2158,,,1
2505,59,Directed,2159,,,1
344,339,Directed,2160,,,1
1964,923,Directed,2161,,,1
2510,917,Directed,2162,,,1
1033,1742,Directed,2163,,,1
1292,1157,Directed,2164,,,1
1851,1907,Directed,2165,,,1
4,24,Directed,2166,,,1
226,10,Directed,2167,,,1
1669,1838,Directed,2168,,,1
365,612,Directed,2169,,,1
2545,2542,Directed,2170,,,1
1230,803,Directed,2171,,,1
2153,1467,Directed,2172,,,1
2236,461,Directed,2173,,,1
160,1670,Directed,2174,,,1
1573,353,Directed,2175,,,1
1585,197,Directed,2176,,,1
2508,1396,Directed,2177,,,1
2125,238,Directed,2178,,,1
1135,1916,Directed,2179,,,1
595,899,Directed,2180,,,1
835,208,Directed,2181,,,1
1445,913,Directed,2182,,,1
1135,1917,Directed,2183,,,1
397,894,Directed,2184,,,1
852,2145,Directed,2185,,,1
2449,2040,Directed,2186,,,1
567,575,Directed,2187,,,1
886,176,Directed,2188,,,1
723,2076,Directed,2189,,,1
81,2536,Directed,2190,,,1
1800,1730,Directed,2191,,,1
1722,449,Directed,2192,,,1
1712,34,Directed,2193,,,1
555,1025,Directed,2194,,,1
121,1847,Directed,2195,,,1
1512,2527,Directed,2196,,,1
2473,1254,Directed,2197,,,1
971,278,Directed,2198,,,1
2243,2503,Directed,2199,,,1
2278,2432,Directed,2200,,,1
1707,1187,Directed,2201,,,1
2280,305,Directed,2202,,,1
1175,806,Directed,2203,,,1
17,24,Directed,2204,,,1
468,2434,Directed,2205,,,1
739,629,Directed,2206,,,1
246,2067,Directed,2207,,,1
1845,661,Directed,2208,,,1
2146,1402,Directed,2209,,,1
746,79,Directed,2210,,,1
1753,1468,Directed,2211,,,1
501,1296,Directed,2212,,,1
793,1783,Directed,2213,,,1
292,48,Directed,2214,,,1
1506,2042,Directed,2215,,,1
2041,2406,Directed,2216,,,1
1343,1094,Directed,2217,,,1
645,1447,Directed,2218,,,1
266,2140,Directed,2219,,,1
2301,67,Directed,2220,,,1
2517,153,Directed,2221,,,1
910,2232,Directed,2222,,,1
297,2438,Directed,2223,,,1
284,781,Directed,2224,,,1
996,2539,Directed,2225,,,1
975,969,Directed,2226,,,1
2138,2160,Directed,2227,,,1
47,1297,Directed,2228,,,1
1314,1750,Directed,2229,,,1
2324,262,Directed,2230,,,1
772,1846,Directed,2231,,,1
2499,2481,Directed,2232,,,1
1083,1315,Directed,2233,,,1
2080,136,Directed,2234,,,1
136,705,Directed,2235,,,1
462,187,Directed,2236,,,1
776,782,Directed,2237,,,1
638,838,Directed,2238,,,1
2481,43,Directed,2239,,,1
1159,1031,Directed,2240,,,1
2379,1149,Directed,2241,,,1
396,1257,Directed,2242,,,1
965,261,Directed,2243,,,1
1118,728,Directed,2244,,,1
2481,482,Directed,2245,,,1
227,2146,Directed,2246,,,1
503,1077,Directed,2247,,,1
2172,828,Directed,2248,,,1
790,149,Directed,2249,,,1
167,1192,Directed,2250,,,1
263,716,Directed,2251,,,1
2311,832,Directed,2252,,,1
226,2066,Directed,2253,,,1
2356,1862,Directed,2254,,,1
2069,1918,Directed,2255,,,1
773,326,Directed,2256,,,1
2308,1498,Directed,2257,,,1
2451,2183,Directed,2258,,,1
568,2280,Directed,2259,,,1
993,70,Directed,2260,,,1
883,575,Directed,2261,,,1
215,177,Directed,2262,,,1
1261,1368,Directed,2263,,,1
53,578,Directed,2264,,,1
98,1735,Directed,2265,,,1
2378,688,Directed,2266,,,1
88,568,Directed,2267,,,1
765,1310,Directed,2268,,,1
1115,1685,Directed,2269,,,1
611,136,Directed,2270,,,1
362,1250,Directed,2271,,,1
1009,1818,Directed,2272,,,1
893,1673,Directed,2273,,,1
2425,209,Directed,2274,,,1
2273,2341,Directed,2275,,,1
2497,1520,Directed,2276,,,1
1555,2181,Directed,2277,,,1
192,130,Directed,2278,,,1
509,999,Directed,2279,,,1
688,1101,Directed,2280,,,1
1672,137,Directed,2281,,,1
1085,2408,Directed,2282,,,1
89,1213,Directed,2283,,,1
1679,2493,Directed,2284,,,1
279,1893,Directed,2285,,,1
115,1303,Directed,2286,,,1
167,2217,Directed,2287,,,1
356,1325,Directed,2288,,,1
1838,2036,Directed,2289,,,1
891,17,Directed,2290,,,1
885,1797,Directed,2291,,,1
2050,2326,Directed,2292,,,1
901,2228,Directed,2293,,,1
255,1619,Directed,2294,,,1
608,1396,Directed,2295,,,1
1307,1008,Directed,2296,,,1
1646,1837,Directed,2297,,,1
28,1394,Directed,2298,,,1
1068,1912,Directed,2299,,,1
2381,872,Directed,2300,,,1
1378,1843,Directed,2301,,,1
1091,657,Directed,2302,,,1
346,1094,Directed,2303,,,1
1452,558,Directed,2304,,,1
349,19,Directed,2305,,,1
100,1532,Directed,2306,,,1
1663,876,Directed,2307,,,1
1733,2400,Directed,2308,,,1
1252,2188,Directed,2309,,,1
1076,959,Directed,2310,,,1
1995,917,Directed,2311,,,1
681,1371,Directed,2312,,,1
582,831,Directed,2313,,,1
2425,1799,Directed,2314,,,1
160,2273,Directed,2315,,,1
1989,1486,Directed,2316,,,1
531,735,Directed,2317,,,1
109,1053,Directed,2318,,,1
2369,1936,Directed,2319,,,1
999,1568,Directed,2320,,,1
2305,2320,Directed,2321,,,1
1807,1691,Directed,2322,,,1
730,1623,Directed,2323,,,1
2058,1091,Directed,2324,,,1
1407,73,Directed,2325,,,1
179,125,Directed,2326,,,1
2092,1366,Directed,2327,,,1
2268,420,Directed,2328,,,1
777,1930,Directed,2329,,,1
1122,1837,Directed,2330,,,1
1034,954,Directed,2331,,,1
943,689,Directed,2332,,,1
233,2481,Directed,2333,,,1
944,934,Directed,2334,,,1
1724,968,Directed,2335,,,1
2127,2526,Directed,2336,,,1
1149,1014,Directed,2337,,,1
270,536,Directed,2338,,,1
996,2479,Directed,2339,,,1
1126,1343,Directed,2340,,,1
1023,1962,Directed,2341,,,1
2344,2000,Directed,2342,,,1
820,1122,Directed,2343,,,1
1775,129,Directed,2344,,,1
1287,151,Directed,2345,,,1
1284,1708,Directed,2346,,,1
2472,39,Directed,2347,,,1
2234,944,Directed,2348,,,1
1702,1959,Directed,2349,,,1
1554,715,Directed,2350,,,1
934,391,Directed,2351,,,1
290,1602,Directed,2352,,,1
364,1938,Directed,2353,,,1
487,467,Directed,2354,,,1
2508,1004,Directed,2355,,,1
1361,1203,Directed,2356,,,1
2538,1597,Directed,2357,,,1
1305,894,Directed,2358,,,1
375,581,Directed,2359,,,1
44,2490,Directed,2360,,,1
434,1529,Directed,2361,,,1
724,2335,Directed,2362,,,1
2360,2244,Directed,2363,,,1
2224,1191,Directed,2364,,,1
853,2255,Directed,2365,,,1
4,710,Directed,2366,,,1
1196,1097,Directed,2367,,,1
0,1697,Directed,2368,,,1
1467,1520,Directed,2369,,,1
1896,1667,Directed,2370,,,1
2142,1750,Directed,2371,,,1
1705,1503,Directed,2372,,,1
190,442,Directed,2373,,,1
941,938,Directed,2374,,,1
789,2303,Directed,2375,,,1
203,1577,Directed,2376,,,1
2357,936,Directed,2377,,,1
69,79,Directed,2378,,,1
1173,2529,Directed,2379,,,1
780,2181,Directed,2380,,,1
2045,2215,Directed,2381,,,1
615,2382,Directed,2382,,,1
548,130,Directed,2383,,,1
1746,2401,Directed,2384,,,1
1162,1881,Directed,2385,,,1
2188,1402,Directed,2386,,,1
849,1845,Directed,2387,,,1
1844,1433,Directed,2388,,,1
2093,2184,Directed,2389,,,1
1671,1104,Directed,2390,,,1
1075,1620,Directed,2391,,,1
180,2393,Directed,2392,,,1
2486,2506,Directed,2393,,,1
2282,2295,Directed,2394,,,1
353,1483,Directed,2395,,,1
899,436,Directed,2396,,,1
1724,2182,Directed,2397,,,1
1314,455,Directed,2398,,,1
242,2463,Directed,2399,,,1
2194,1567,Directed,2400,,,1
1132,1702,Directed,2401,,,1
2004,1178,Directed,2402,,,1
1069,2323,Directed,2403,,,1
2383,1913,Directed,2404,,,1
1532,894,Directed,2405,,,1
183,129,Directed,2406,,,1
830,79,Directed,2407,,,1
1070,923,Directed,2408,,,1
1485,1229,Directed,2409,,,1
2540,1614,Directed,2410,,,1
1604,1205,Directed,2411,,,1
2136,1190,Directed,2412,,,1
2042,2435,Directed,2413,,,1
344,350,Directed,2414,,,1
1801,1354,Directed,2415,,,1
334,1727,Directed,2416,,,1
283,381,Directed,2417,,,1
828,1791,Directed,2418,,,1
2294,1966,Directed,2419,,,1
589,1072,Directed,2420,,,1
600,1963,Directed,2421,,,1
2348,843,Directed,2422,,,1
2120,1476,Directed,2423,,,1
1494,1563,Directed,2424,,,1
692,384,Directed,2425,,,1
1435,992,Directed,2426,,,1
1446,1213,Directed,2427,,,1
763,725,Directed,2428,,,1
1100,630,Directed,2429,,,1
1753,16,Directed,2430,,,1
2102,1979,Directed,2431,,,1
1520,2004,Directed,2432,,,1
1784,689,Directed,2433,,,1
1386,647,Directed,2434,,,1
148,2032,Directed,2435,,,1
1799,410,Directed,2436,,,1
2005,57,Directed,2437,,,1
1662,644,Directed,2438,,,1
1520,458,Directed,2439,,,1
821,991,Directed,2440,,,1
339,549,Directed,2441,,,1
1772,843,Directed,2442,,,1
2376,1816,Directed,2443,,,1
2080,2180,Directed,2444,,,1
2373,641,Directed,2445,,,1
2530,854,Directed,2446,,,1
2131,1276,Directed,2447,,,1
2366,606,Directed,2448,,,1
1100,1390,Directed,2449,,,1
180,1468,Directed,2450,,,1
415,105,Directed,2451,,,1
2260,1946,Directed,2452,,,1
189,1340,Directed,2453,,,1
788,1308,Directed,2454,,,1
979,521,Directed,2455,,,1
1666,2326,Directed,2456,,,1
741,2118,Directed,2457,,,1
1424,958,Directed,2458,,,1
1805,1893,Directed,2459,,,1
1875,1115,Directed,2460,,,1
1076,2072,Directed,2461,,,1
1612,825,Directed,2462,,,1
440,702,Directed,2463,,,1
947,0,Directed,2464,,,1
1606,1265,Directed,2465,,,1
2074,1611,Directed,2466,,,1
1936,1680,Directed,2467,,,1
852,2089,Directed,2468,,,1
2295,591,Directed,2469,,,1
121,1733,Directed,2470,,,1
1778,1818,Directed,2471,,,1
1636,1849,Directed,2472,,,1
222,123,Directed,2473,,,1
1264,1887,Directed,2474,,,1
2336,757,Directed,2475,,,1
2281,568,Directed,2476,,,1
659,1481,Directed,2477,,,1
609,2533,Directed,2478,,,1
1556,325,Directed,2479,,,1
2466,514,Directed,2480,,,1
493,655,Directed,2481,,,1
1316,2121,Directed,2482,,,1
2338,391,Directed,2483,,,1
2086,1338,Directed,2484,,,1
444,277,Directed,2485,,,1
1794,2308,Directed,2486,,,1
1077,577,Directed,2487,,,1
524,2007,Directed,2488,,,1
1681,759,Directed,2489,,,1
76,647,Directed,2490,,,1
2433,2525,Directed,2491,,,1
802,796,Directed,2492,,,1
1281,2220,Directed,2493,,,1
2242,1062,Directed,2494,,,1
1960,514,Directed,2495,,,1
1400,1366,Directed,2496,,,1
1224,2306,Directed,2497,,,1
2394,2395,Directed,2498,,,1
2308,1598,Directed,2499,,,1
2492,1984,Directed,2500,,,1
1767,1629,Directed,2501,,,1
317,1431,Directed,2502,,,1
1259,2515,Directed,2503,,,1
994,1435,Directed,2504,,,1
140,614,Directed,2505,,,1
989,1072,Directed,2506,,,1
765,402,Directed,2507,,,1
1911,2271,Directed,2508,,,1
2516,1929,Directed,2509,,,1
2515,1821,Directed,2510,,,1
671,2382,Directed,2511,,,1
1651,511,Directed,2512,,,1
1927,1528,Directed,2513,,,1
1740,867,Directed,2514,,,1
1580,1680,Directed,2515,,,1
979,1009,Directed,2516,,,1
2205,1139,Directed,2517,,,1
1728,1916,Directed,2518,,,1
1557,327,Directed,2519,,,1
967,1411,Directed,2520,,,1
176,1147,Directed,2521,,,1
868,468,Directed,2522,,,1
988,250,Directed,2523,,,1
252,694,Directed,2524,,,1
2057,1654,Directed,2525,,,1
511,1751,Directed,2526,,,1
571,1077,Directed,2527,,,1
383,2085,Directed,2528,,,1
1012,1201,Directed,2529,,,1
280,2448,Directed,2530,,,1
658,1669,Directed,2531,,,1
1656,2053,Directed,2532,,,1
1950,2357,Directed,2533,,,1
95,659,Directed,2534,,,1
1453,1459,Directed,2535,,,1
1863,1413,Directed,2536,,,1
166,1394,Directed,2537,,,1
1745,39,Directed,2538,,,1
679,1149,Directed,2539,,,1
858,1642,Directed,2540,,,1
929,1160,Directed,2541,,,1
585,713,Directed,2542,,,1
147,668,Directed,2543,,,1
231,134,Directed,2544,,,1
1323,163,Directed,2545,,,1
591,2264,Directed,2546,,,1
189,1523,Directed,2547,,,1
278,755,Directed,2548,,,1
1399,1240,Directed,2549,,,1
1773,2254,Directed,2550,,,1
836,1351,Directed,2551,,,1
644,1102,Directed,2552,,,1
427,708,Directed,2553,,,1
1661,934,Directed,2554,,,1
2157,2186,Directed,2555,,,1
1201,285,Directed,2556,,,1
884,1849,Directed,2557,,,1
2105,1336,Directed,2558,,,1
2006,2182,Directed,2559,,,1
1281,1806,Directed,2560,,,1
1939,2142,Directed,2561,,,1
225,2195,Directed,2562,,,1
2366,39,Directed,2563,,,1
840,416,Directed,2564,,,1
1093,2488,Directed,2565,,,1
1218,1609,Directed,2566,,,1
1551,2007,Directed,2567,,,1
973,1367,Directed,2568,,,1
336,17,Directed,2569,,,1
2302,1827,Directed,2570,,,1
2086,877,Directed,2571,,,1
1490,1535,Directed,2572,,,1
1195,1432,Directed,2573,,,1
2239,1583,Directed,2574,,,1
254,1413,Directed,2575,,,1
2500,2427,Directed,2576,,,1
2039,746,Directed,2577,,,1
1720,1986,Directed,2578,,,1
1695,2208,Directed,2579,,,1
43,2267,Directed,2580,,,1
2131,1308,Directed,2581,,,1
1808,489,Directed,2582,,,1
2142,1939,Directed,2583,,,1
1847,1733,Directed,2584,,,1
1725,2528,Directed,2585,,,1
370,778,Directed,2586,,,1
1035,386,Directed,2587,,,1
1267,1334,Directed,2588,,,1
237,1152,Directed,2589,,,1
87,1766,Directed,2590,,,1
836,2438,Directed,2591,,,1
2179,1841,Directed,2592,,,1
821,327,Directed,2593,,,1
1386,1337,Directed,2594,,,1
2093,1738,Directed,2595,,,1
979,2094,Directed,2596,,,1
1023,665,Directed,2597,,,1
1403,2023,Directed,2598,,,1
2115,1030,Directed,2599,,,1
552,2183,Directed,2600,,,1
826,1911,Directed,2601,,,1
199,1072,Directed,2602,,,1
861,1063,Directed,2603,,,1
2339,2067,Directed,2604,,,1
2110,1365,Directed,2605,,,1
1761,683,Directed,2606,,,1
705,1359,Directed,2607,,,1
1235,1705,Directed,2608,,,1
747,2135,Directed,2609,,,1
